LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,AT,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
544005,NIAGARA,NIAGARA FALLS,11TH ST,MICHIGAN AV,CLEVELAND AV,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,4700,,,"(43.105967, -79.048951)"
534306,ERIE,AMHERST,EVANS ST,AMHERST TL,RT 324 SHERIDAN DR,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,11072,10888,183,"(42.97520294, -78.73947904)"
534687,ERIE,BUFFALO,PARKSIDE AVE,AGASSIZ CIRCLE,AMHERST ST,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,20400,,,"(42.93530449, -78.85120511)"
534627,ERIE,AMHERST,N FRENCH RD,I-990,RT 263 MILLERSPORT HWY,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,17800,,,"(43.03480899, -78.75566483)"
530955NB,ERIE,BUFFALO,ELM ST,S DIVISION ST,BROADWAY,BETWEEN,,1-WAY,01/01/2009 12:00:00 AM,15082,,,"(42.88385351, -78.86978746)"
539385,ERIE,AMHERST,N FRENCH RD,OLD NIAGARA FALLS BLVD,NIAGARA FALLS BLVD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,507,477,29,"(43.034306, -78.823664)"
534448,ERIE,BUFFALO,HURON ST (EAST),RT 5 MAIN ST,GENESEE ST,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,3100,,,"(42.88859768, -78.87320727)"
530184,ERIE,AMHERST,MILLERSPORT HWY,DODGE RD,N FRENCH RD,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,9050,,,"(43.02800017, -78.75510693)"
534860,ERIE,BUFFALO,VIRGINIA ST,WEST AV,ELMWOOD AV,BETWEEN,,1-WAY,01/01/2006 12:00:00 AM,4400,,,"(42.89596673, -78.87974918)"
530291WB,ERIE,TONAWANDA,GRAND ISLAND BLVD,,,,GRAND ISLAND BLVD (ON) TO I-190 NB & I-290 EB,RAMP,01/01/2009 12:00:00 AM,6288,5675,612,"(42.98123811, -78.90966117)"
544070,NIAGARA,NIAGARA FALLS,FOURTH ST,NIAGARA ST,RT 62 (SB) FERRY AV,BETWEEN,,1-WAY,01/01/1997 12:00:00 AM,1900,,,"(43.08985806, -79.05800074)"
530937,ERIE,WEST SENECA,RT 400 RAMP,RT 16 SENECA ST,RT 400 EXPWY,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,12600,,,"(42.84501782, -78.78304482)"
534891,ERIE,BOSTON,WEST TILLEN RD,RICE RD,MILL ST,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,1269,,,"(42.62532301, -78.75582576)"
530274,ERIE,BOSTON,HERMAN HILL RD,RT 391 BOSTON STATE RD,ABBOTT RD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,2800,,,"(42.688236, -78.773346)"
530181,ERIE,CHEEKTOWAGA,HARLEM RD,RT 354 CLINTON ST,WILLIAM ST,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,15800,,,"(42.879329, -78.784719)"
535037,ERIE,AMHERST,IVY GREEN CT,WOODBURY DR,CUL DE SAC,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,43,,,"(42.96974, -78.792783)"
534896,ERIE,GRAND ISLAND,WHITEHAVEN RD,RT 324 GRAND ISLAND BLVD,STONY POINT RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,5308,5082,225,"(43.0218588, -78.95009011)"
530421,ERIE,WEST SENECA,HARLEM RD,MINERAL SPRINGS RD,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,18300,,,"(42.86886002, -78.7871486)"
540042,NIAGARA,PENDLETON,TRANSIT RD,NIAGARA CO LN,RT 93 ROBINSON RD,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,13900,,,"(43.11104439, -78.69688422)"
536417,ERIE,LANCASTER,PAVEMENT RD,NICHTER RD,WALDEN AV,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,6400,,,"(42.91911749, -78.6226514)"
530302,ERIE,BUFFALO,DELAWARE AVE,NORTH ST,W FERRY ST,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,14500,,,"(42.905897, -78.871922)"
534326,ERIE,BUFFALO,FILLMORE AVE,S DIVISION ST,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,10800,,,"(42.877806, -78.840345)"
531323,ERIE,BUFFALO,SWAN ST,OAK ST,ELM ST,BETWEEN,,1-WAY,01/01/2014 12:00:00 AM,3404,3243,160,"(42.881101, -78.871351)"
547044,NIAGARA,NEWFANE,CHARLOTTEVILLE RD,TRANSIT RD,FULLER RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,1975,,,"(43.28350853, -78.68969127)"
540579,NIAGARA,NORTH TONAWANDA,MAIN ST,NIAGARA CO LN,RT 265 RIVER RD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,5050,,,"(43.024086, -78.876514)"
540037,NIAGARA,PORTER,LAKE RD,ROBERT MOSES PKWY,PORTER CENTER RD,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,2000,,,"(43.28164186, -78.96235049)"
546044,NIAGARA,SOMERSET,CARMEN RD,NY18,LOWER LAKE RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,350,,,"(43.36204595, -78.49581218)"
537013,ERIE,ORCHARD PARK,JEWETT-HOLMWOOD,S FREEMAN RD,FREEMAN RD,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,6800,,,"(42.75084509, -78.73091608)"
544221,NIAGARA,LOCKPORT,SUNSET DR,UPPER MTN RD,NIAGARA ST EXT,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,4300,,,"(43.17807825, -78.73149276)"
540285,NIAGARA,NORTH TONAWANDA,NIA FALLS BLVD,RT 425 SHAWNEE/ERIE RDS,N TONAWANDA CITY LN,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,11000,,,"(43.06207833, -78.84204269)"
536123,ERIE,BUFFALO,ROBERT E RICH WAY,SQUAW ISLAND RD,NY 266 NIAGARA ST,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,1035,,,"(42.91520856, -78.90083671)"
540910,NIAGARA,PORTER,ROBT MOSES PKWY,RT 93 YOUNGSTOWN-LOCKPORT RD,FORT NIAGARA ST PARK,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,1650,,,"(43.25854179, -79.03215766)"
534290,ERIE,BUFFALO,ELMWOOD AVE,ALLEN ST,NORTH ST,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,15200,,,"(42.90085929, -78.87715817)"
534821,ERIE,BUFFALO,SWAN ST,MICHIGAN AV,SENECA ST,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,1700,,,"(42.87707767, -78.85143612)"
534009,ERIE,BUFFALO,ABBOTT RD,BUFFALO CITY LN,POTTERS RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,9377,8121,1255,"(42.844998, -78.809646)"
536056,ERIE,AURORA,WILLARDSHIRE RD,ELMA TN LN,DAVIS RD,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,1435,1417,17,"(42.77866901, -78.6736536)"
534756,ERIE,BUFFALO,SOUTH PARK AVE,LOUISIANA ST,MICHIGAN AV,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,2700,,,"(42.8724731, -78.86869311)"
534510,ERIE,BUFFALO,LAFAYETTE AVE,BIDWELL PKWY,ELMWOOD AV,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,2400,,,"(42.92033137, -78.87928248)"
530327,ERIE,AMHERST,MILLERSPORT HWY,ACC SUNYAB,CONVENTRY RD,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,16100,,,"(42.99755984, -78.77722979)"
540126,NIAGARA,CAMBRIA,SAUNDERS SETTLEMENT RD,RT 425 SHAWNEE RD,RT 270 CAMBELL BLVD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,6800,,,"(43.14463607, -78.79862309)"
530395,ERIE,TONAWANDA,SEYMOUR ST,FLETCHER ST,NIAGARA ST,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,8300,,,"(43.01876631, -78.8799879)"
540576,NIAGARA,NIAGARA FALLS,NIA FALLS BLVD,77TH ST,I-190,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,20800,,,"(43.08855742, -78.9839235)"
544204,NIAGARA,PORTER,RANSOMVILLE RD,YOUNGSTOWN RD,RT 18 LAKE RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,2200,,,"(43.2870377, -78.9097631)"
534828,ERIE,BUFFALO,SYCAMORE ST,FILLMORE AV,LATHROP ST,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,4800,,,"(42.89926384, -78.83407116)"
534322,ERIE,BUFFALO,FERRY ST (WEST),ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,6000,,,"(42.915419, -78.871804)"
530188,ERIE,EDEN,GOWANDA RD,START OLAP RT 75 SISSON HWY,RT 391 END RT 75 OLAP,BETWEEN,,2-WAY,01/01/1975 12:00:00 AM,13100,,,"(42.714732, -78.84141)"
530219,ERIE,CHEEKTOWAGA,UNION RD,COMO PARK BLVD,WALDEN AV,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,29614,,,"(42.900521, -78.754292)"
530256,ERIE,AMHERST,BAILEY AVE,RT 5 MAIN ST,RT 263 MILLERSPORT HWY,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,20900,,,"(42.96138879, -78.81389558)"
532006,ERIE,GRAND ISLAND,BASE LINE RD,HUTH RD,E RIVER PKWY,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,4600,,,"(43.05525246, -78.96675468)"
530900,ERIE,GRAND ISLAND,SOUTH ST PKWY,BEAVER ISLAND PARK,FERRY RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,2650,,,"(42.97026035, -78.95896018)"
534314,ERIE,BUFFALO,FERRY ST (EAST),JEFFERSON AV,WOHLERS AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,10200,,,"(42.914749, -78.851846)"
530174,ERIE,ORCHARD PARK,CHESTNUT RIDGE,CHESTNUT RIDGE PARK ENT,POWERS RD,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,4550,,,"(42.72982612, -78.74907732)"
540065,NIAGARA,NIAGARA FALLS,MAIN ST,RT 182 CLEVELAND AV,MCKOON AV,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,5500,,,"(43.112977, -79.05538827)"
530409,ERIE,TONAWANDA,NIAGARA ST,TWO MILE CREEK RD,RT 265 SEYMOUR ST,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,12100,,,"(43.01799954, -78.88817668)"
533419,ERIE,TONAWANDA,I-290 @ DELAWARE AVE,,,,I-290 WB (OFF) TO DELAWARE RD NB,RAMP,01/01/2012 12:00:00 AM,5005,,,"(42.99636318, -78.87057871)"
534343,ERIE,BUFFALO,FOREST AVE,GRANT ST,ELMWOOD AV,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,9600,,,"(42.927816, -78.880207)"
533464,ERIE,AMHERST,I-290 @ MAIN ST,,,,MAIN ST EB/KENSINGTON AVE NB TO I-290 EB (ON),RAMP,01/01/2009 12:00:00 AM,625,,,"(42.95927081, -78.76800031)"
530291WB,ERIE,TONAWANDA,GRAND ISLAND BLVD,,,,GRAND ISLAND BLVD (ON) TO I-190 NB & I-290 EB,RAMP,01/01/2015 12:00:00 AM,8801,7941,860,"(42.98123811, -78.90966117)"
534466,ERIE,ELMA,JAMISON RD,RT 400 EXPWY,BOWEN RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,4100,,,"(42.80519, -78.63902)"
534630,ERIE,BUFFALO,N OGDEN ST,WILLIAM ST,LOVEJOY ST,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,9100,,,"(42.88826753, -78.80245328)"
537085,ERIE,LANCASTER,SHELDON AVE,LAVERACK AV,WALDEN AVE,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,6835,,,"(42.912313, -78.678817)"
536024,ERIE,BUFFALO,GRANT ST,NY 198 EB RAMPS,AMHERST ST,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,10800,,,"(42.93777086, -78.88959289)"
534505,ERIE,TONAWANDA,KNOCHE RD,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,13000,,,"(42.99400902, -78.87625694)"
534776,ERIE,CLARENCE,SHIMERVILLE RD,RT 324 SHERIDAN DR,GREINER RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,4398,4276,121,"(42.97973894, -78.6621201)"
530084,ERIE,CHEEKTOWAGA,KENSINGTON EXPWY,RT 240 HARLEM RD,I-90,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,66800,,,"(42.932987, -78.776307)"
534167,ERIE,BOSTON,COLE RD,BOSTON-COLDEN RD,OMPHALIUS RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,759,684,74,"(42.647853, -78.716161)"
536112,ERIE,TONAWANDA,FREMONT ST,YOUNG ST,FILLMORE AV,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,3150,,,"(43.01744672, -78.87071776)"
530299,ERIE,HAMBURG,LAKE ST,RT 62/391 MAIN ST,LEGION DR,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,17200,,,"(42.7225, -78.83905)"
544100,NIAGARA,WHEATFIELD,LOCKPORT AVE,ARNOLD DR,CONNECTING BLVD,BETWEEN,,2-WAY,01/01/1988 12:00:00 AM,2200,,,"(43.05211265, -78.82624716)"
530120,ERIE,LANCASTER,BROADWAY,CEMETERY RD,TOWNLINE RD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,9400,,,"(42.89363, -78.623849)"
540284,NIAGARA,WILSON,CAMBRIA-WILSN RD,CHESTNUT ST,RT 18 LAKE RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,3100,,,"(43.26561257, -78.82568121)"
544194,NIAGARA,NIAGARA FALLS,PORTAGE RD,NIAGARA ST,RT 62A PINE AV,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,6900,,,"(43.091842, -79.046266)"
530307,ERIE,BUFFALO,DELAWARE AVE,CHURCH ST,W CHIPPEWA ST,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,11900,,,"(42.888246, -78.877531)"
540625,NIAGARA,NIAGARA FALLS,HYDE PARK BLVD,RT 31 COLLEGE AV,NIAGARA FALLS N CITY LN,BETWEEN,,2-WAY,01/01/1973 12:00:00 AM,6950,,,"(43.12554824, -79.0374738)"
534699,ERIE,CHEEKTOWAGA,PINE RIDGE RD,GENESEE ST,DELAVAN AV,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,7923,7581,341,"(42.92163557, -78.79285097)"
540010,NIAGARA,LEWISTON,HYDE PARK BLVD,NIAGARA FALLS CITY LN,RT 104 LEWISTON RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,5400,,,"(43.1347122, -79.04128656)"
530125,ERIE,ELMA,AURORA EXPWY,MAPLE ST,JAMISON RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,23845,21800,2044,"(42.798793, -78.636062)"
536228,ERIE,HAMBURG,NEWTON RD,DRAUDT RD,RT 277 CHESTNUT RIDGE RD,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,1600,,,"(42.726613, -78.759972)"
534294,ERIE,BUFFALO,ELMWOOD AVE,W FERRY ST,W DELAVAN AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,16600,,,"(42.91971854, -78.87701869)"
530058,ERIE,AMHERST,BAILEY AVE,RT 263 MILLERSPORT HWY,EGGERT RD,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,11800,,,"(42.97072793, -78.81382249)"
544077,NIAGARA,ROYALTON,HARTLAND RD,SLAYTON SETTLEMENT RD,HARTLAND TN LN,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,3200,,,"(43.21265159, -78.57620627)"
532109,ERIE,ELMA,SCHWARTZ RD,RT 354 CLINTON ST,HALL RD,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,4800,,,"(42.857709, -78.606432)"
534489,ERIE,"TONAWANDA, BUFFALO",KENMORE AVE,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,7400,,,"(42.95866033, -78.8759324)"
536415,ERIE,AMHERST,YOUNGS RD,AERO DR,WEHRLE DR,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,13200,,,"(42.95193093, -78.72473359)"
534293,ERIE,BUFFALO,ELMWOOD AVE,BRYANT ST,W FERRY ST,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,18000,,,"(42.91261556, -78.87706161)"
544074,NIAGARA,LOCKPORT,GOODING ST,LOCK ST,CLINTON ST,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,5275,5119,155,"(43.1725857, -78.69232714)"
530195,ERIE,BUFFALO,ELLICOTT ST,RT 16 SWAN ST,S DIVISION ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,1516,1459,56,"(42.88178, -78.873289)"
534606,ERIE,AURORA,MILL RD,WEST FALLS RD,BLAKELY CORNER RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,2733,2662,70,"(42.72556236, -78.65126252)"
540123,NIAGARA,NIAGARA,WITMER RD,I-190,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,10200,,,"(43.129987, -79.0123415)"
534335,ERIE,BUFFALO,FILLMORE AVE,E FERRY ST,E DELAVAN AV,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,8237,7811,425,"(42.916855, -78.839153)"
530508,ERIE,COLLINS,FOUR MILE LEVEL,ALDRICH ST,RT 39/62 BUFFALO ST/SAND HILL RD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,4300,,,"(42.47804176, -78.93773854)"
532219,ERIE,BUFFALO,JOHNSON ST,BROADWAY,HIGH ST,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,900,,,"(42.897067, -78.848268)"
536369,ERIE,AMHERST,WEHRLE DR,YVONNE AVE,BEACH RD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,8887,8749,137,"(42.94960648, -78.76392603)"
536304,ERIE,BOSTON,TREVETT RD,BROWN HILL RD,BOSTON STATE RD,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,725,,,"(42.617675, -78.730702)"
534273,ERIE,TONAWANDA,EGGERT RD,BRIGHTON RD,COLVIN BLVD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,10314,10125,188,"(42.99653483, -78.84948716)"
540102,NIAGARA,LOCKPORT,LOCKPORT BYPASS,END RT 93/31 WEST AV,LOCKPORT W CITY LN,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,9300,,,"(43.16240518, -78.72412473)"
534798,ERIE,GRAND ISLAND,STALEY RD,NY 324 GRAND ISLAND BLVD,STONY POINT RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,7872,7689,182,"(43.00724605, -78.94630015)"
535383,ERIE,TONAWANDA,PARKHURST BLVD,ENGLEWOOD AVE,DECATUR RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,1196,1135,60,"(42.960262, -78.832644)"
530374,ERIE,CHEEKTOWAGA/LANCASTER,TRANSIT RD,LOSSON RD,BROADWAY,BETWEEN,,2-WAY,01/01/1984 12:00:00 AM,18100,,,"(42.88828718, -78.69691908)"
534545,ERIE,GRAND ISLAND,LOVE RD,BASE LINE RD,SOUTH STATE PKWY,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,3350,,,"(42.99606303, -78.96198571)"
534061,ERIE,HAMBURG,BAYVIEW RD,WILLOWDALE AV,BIG TREE RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,2954,2795,158,"(42.774788, -78.840975)"
534827,ERIE,BUFFALO,SYCAMORE ST,HERMAN ST,FILLMORE AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,3100,,,"(42.8964, -78.84306)"
530453,ERIE,MARILLA,CLINTON ST,TWO ROD RD (954G),WYOMING CO LN,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,3400,,,"(42.85794873, -78.52534354)"
539803,ERIE,TONAWANDA,WOODCREST BLVD,COLVIN BLVD,BELMONT AVE,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,2147,2054,92,"(42.975465, -78.855164)"
530904,ERIE,GRAND ISLAND,SOUTH ST PKWY,LOVE RD,GRAND ISLAND BRIDGE RAMP,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,9800,,,"(42.99858189, -78.95118177)"
533240,ERIE,WEST SENECA,NY 400 @ TRANSIT RD,,,,NY 400 NB (OFF) TO US 20 TRANSIT RD SB (ON),RAMP,01/01/2013 12:00:00 AM,825,,,"(42.835831, -78.698726)"
540579,NIAGARA,NORTH TONAWANDA,MAIN ST,NIAGARA CO LN,RT 265 RIVER RD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,14000,,,"(43.024086, -78.876514)"
540339,NIAGARA,NIAGARA FALLS,MAIN ST,LOCKPORT ST,RT 182 CLEVELAND AV,BETWEEN,,2-WAY,01/01/1999 12:00:00 AM,7700,,,"(43.10498575, -79.05296356)"
532066,ERIE,AURORA,JEWETT-HOLMWOOD,DAVIS RD,GROVER RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,3895,3779,115,"(42.75309431, -78.66678715)"
530924,ERIE,BUFFALO,CAROLINA RAMPS,I-190,RT 266 NIAGARA ST,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,16600,,,"(42.89215851, -78.88566345)"
534095,ERIE,ELMA,BOWEN RD,JAMISON RD,RICE RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,5200,,,"(42.81399138, -78.63666879)"
534300,ERIE,TONAWANDA,ELMWOOD AVE,RT 324 SHERIDAN AV,KNOCHE RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,6100,,,"(42.98333964, -78.87863874)"
540015,NIAGARA,NIAGARA FALLS,HYDE PARK BLVD,RT 62A PINE AV,START RT 182 OLAP,BETWEEN,,2-WAY,01/01/1974 12:00:00 AM,12900,,,"(43.10039339, -79.02658403)"
534183,ERIE,CLARENCE,COUNTY RD,STAHLEY RD,CONNER RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,8475,6605,1869,"(43.032996, -78.67404)"
533412,ERIE,AMHERST,I-990 @ N FRENCH RD,,,,N FRENCH RD TO I-990 SB (ON),RAMP,01/01/2008 12:00:00 AM,7000,,,"(43.03390566, -78.76081467)"
544207,NIAGARA,"PENDLETON, LOCKPORT",ROBINSON RD,E CANAL RD,RT 93 LKPT BYPASS,BETWEEN,,2-WAY,01/01/1977 12:00:00 AM,5900,,,"(43.13288891, -78.71622562)"
540113,NIAGARA,NIAGARA FALLS,WHIRLPOOL BRIDGE,USA,CANADA,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,1006,1006,0,"(43.1092315, -79.05819636)"
540455,NIAGARA,NORTH TONAWANDA,RT 425 TWIN CITIES HIGHWAY,ROBINSON ST,ERIE AV,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,15700,,,"(43.03740124, -78.8634494)"
544095,NIAGARA,LOCKPORT,LINCOLN AVE,BEATTIE AV,LOCKPORT CITY LN,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,10100,,,"(43.15336376, -78.67074072)"
530118,ERIE,BUFFALO,RT 5,TIFFT ST,OHIO ST,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,36500,,,"(42.84563139, -78.86023879)"
540061,NIAGARA,PORTER,YOUNGTN-LKPT RD,RT 18 CREEK RD,CR 36 YOUNGSTOWN RD,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,2200,,,"(43.25789913, -79.00633872)"
536008,ERIE,BUFFALO,GRIDER ST,PEMBROKE AV,KENSINGTON AV,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,10300,,,"(42.930552, -78.829179)"
544051,NIAGARA,LOCKPORT,DAY RD,N CANAL RD,SLAYTON SETTLEMENT RD,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,1400,,,"(43.200214, -78.649822)"
544135,NIAGARA,NORTH TONAWANDA,MEADOW DR,PAYNE AV,NASH RD,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,11200,,,"(43.05217341, -78.87147188)"
544214,NIAGARA,LOCKPORT,SLAYTON SETTLEMENT RD,RT 78 LAKE AV,DAY RD,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,1700,,,"(43.20595784, -78.65736991)"
540017,NIAGARA,NIAGARA FALLS,CLEVELAND AVE,WHIRLPOOL ST,RT 104 MAIN ST,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,550,,,"(43.10678735, -79.05469358)"
534074,ERIE,BUFFALO,BEST ST,JEFFERSON AV,WOHLERS AV,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,7500,,,"(42.903806, -78.851124)"
544200,NIAGARA,LEWISTON,RANSOMVILLE RD,MOORE RD,PORTER TN LN,BETWEEN,,2-WAY,01/01/1977 12:00:00 AM,2100,,,"(43.21791379, -78.91262233)"
540080,NIAGARA,NIAGARA FALLS,BUFFALO AVE,BUFFALO AV,77TH ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,7100,,,"(43.07563181, -78.96887094)"
534281,ERIE,TONAWANDA,ELLICOTT CRK RD,YOUNG ST,NY 425 NB OFF RAMP,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,5404,5273,130,"(43.011903, -78.862174)"
544026,NIAGARA,LOCKPORT,BEAR RIDGE RD,LOCKPORT CITY LN,HINMAN RD,BETWEEN,,2-WAY,01/01/1977 12:00:00 AM,4100,,,"(43.14735823, -78.71726096)"
540066,NIAGARA,LEWISTON,RIDGE RD,RT 18 CREEK RD,MODEL CITY RD,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,4900,,,"(43.1751736, -78.9977771)"
530405,ERIE,TONAWANDA,RIVER RD,VULCAN ST,RT 325 SHERIDAN DR,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,7250,,,"(42.961597, -78.918596)"
545107,NIAGARA,NORTH TONAWANDA,HARDING AVE,NASH RD,WAYNE AVE,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,235,,,"(43.048591, -78.864613)"
530034,ERIE,AMHERST,SHERIDAN DR,EVANS ST,YOUNGS RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,29675,,,"(42.97846344, -78.73060226)"
534618,ERIE,AMHERST,N BAILEY AVE,MAPLE RD,RIDGE LEA RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,16429,16139,289,"(42.99465054, -78.81460905)"
534792,ERIE,AMHERST,YOUNGS RD,WEHRLE DR,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,11600,,,"(42.96325349, -78.72464776)"
534867,ERIE,BUFFALO,WALDEN AVE,SYCAMORE ST,RT 62 BAILEY AV,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,7715,7359,355,"(42.904627, -78.81545)"
530477,ERIE,BUFFALO,MAIN ST,MAIN ST,NORTH ST (GOODELL ST TO NORTH ST),BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,9175,,,"(42.899067, -78.870002)"
